object_id,mission,proba_planet,confidence_pct,category,nasa_category,label_text,period,t0,duration,depth,rp,teq,insolation,stellar_teff,stellar_logg,stellar_radius,ra,dec
150151262,tess,0.9983839528388609,99.84,planet,planet,CP,84.83869,2460082.804195,5.194,1020.0,2.03857,292.0,1.21501,4504.0,4.58833,0.72,92.936106,-65.825839
150151262,tess,0.9990221688143458,99.9,planet,planet,CP,9.531366,2460139.317299,1.673,916.0,2.24794,584.0,19.4095,4504.0,4.58833,0.72,92.936106,-65.825839
150151262,tess,0.9990221688143458,99.9,planet,planet,CP,51.6991421,2460083.780694,4.371,1339.0,2.45531,357.0,2.70562,4504.0,4.58833,0.72,92.936106,-65.825839
150151262,tess,0.9990221688143458,99.9,planet,non-planet,FA,53.746482,2458417.120619,5.592988,1557.541816,3.263156,345.2617451,3.3582641,4504.0,4.58833,0.842645,92.936106,-65.825839
150151262,tess,0.9990221688143458,99.9,planet,planet,CP,84.83869,2460082.804195,5.194,1020.0,2.03857,292.0,1.21501,4504.0,4.58833,0.72,92.936106,-65.825839
150151262,tess,0.9988913129470136,99.89,planet,planet,CP,9.531366,2460139.317299,1.673,916.0,2.24794,584.0,19.4095,4504.0,4.58833,0.72,92.936106,-65.825839
150151262,tess,0.9988913129470136,99.89,planet,planet,CP,51.6991421,2460083.780694,4.371,1339.0,2.45531,357.0,2.70562,4504.0,4.58833,0.72,92.936106,-65.825839
150151262,tess,0.9988913129470136,99.89,planet,non-planet,FA,53.746482,2458417.120619,5.592988,1557.541816,3.263156,345.2617451,3.3582641,4504.0,4.58833,0.842645,92.936106,-65.825839
150151262,tess,0.9988913129470136,99.89,planet,planet,CP,84.83869,2460082.804195,5.194,1020.0,2.03857,292.0,1.21501,4504.0,4.58833,0.72,92.936106,-65.825839
459323923,tess,0.9976500780813492,99.77,planet,planet,CP,2.6520679,2460475.347656,1.53,126188.0,11.2606,555.0,15.7673,3247.0,4.88,0.34,244.738466,19.175812
271971130,tess,0.9983431543839303,99.83,planet,planet,CP,19.2879579,2458327.552087,2.1841643,4773.5508832,1.7145308,235.0427129,0.7212871,3075.0,4.438,0.229824,113.852328,-73.577409
239277658,tess,0.9988235026751782,99.88,planet,planet,KP,3.2509657,2460534.504554,3.2261161,7218.2612358,12.8297161,1493.2819769,1175.136445,5757.0,4.09896,1.49959,300.102351,45.762192
427685831,tess,0.9995307907243016,99.95,planet,planet,KP,1.7497746,2460560.085062,1.8691036,29973.7051609,15.5589079,1265.305351,605.7624942,5087.0,4.50322,0.856841,348.494793,8.761079
